datetime,realized_volatility
2025-07-04 23:15:00,0.0007316454330307
2025-07-04 23:30:00,0.0017839039699084
2025-07-04 23:45:00,0.0021944470662085
2025-07-05 00:00:00,0.002655855102588
2025-07-05 00:15:00,0.0028060696067311
2025-07-05 00:30:00,0.0022862674732825
2025-07-05 00:45:00,0.0018175208854861
2025-07-05 01:00:00,0.0009742949998874
2025-07-05 01:15:00,0.0007955552349243
2025-07-05 01:30:00,0.0008399949429701
2025-07-05 01:45:00,0.0008378313894666
2025-07-05 02:00:00,0.0008634570786373
2025-07-05 02:15:00,0.0004717189816055
2025-07-05 02:30:00,0.0032831398521253
2025-07-05 02:45:00,0.0034781879688155
2025-07-05 03:00:00,0.0035713114143298
2025-07-05 03:15:00,0.0036256787449571
2025-07-05 03:30:00,0.0016091476026789
2025-07-05 03:45:00,0.0011336530824402
2025-07-05 04:00:00,0.0008512855958884
2025-07-05 04:15:00,0.0005151559435105
2025-07-05 04:30:00,0.0018037232254238
2025-07-05 04:45:00,0.0018199993040293
2025-07-05 05:00:00,0.0018671658857282
2025-07-05 05:15:00,0.0023204812413796
2025-07-05 05:30:00,0.0015347173663802
2025-07-05 05:45:00,0.0022407202537865
2025-07-05 06:00:00,0.0021737860590933
2025-07-05 06:15:00,0.0018117918236747
2025-07-05 06:30:00,0.0023279618286866
2025-07-05 06:45:00,0.0016903465739676
2025-07-05 07:00:00,0.0016903361660479
2025-07-05 07:15:00,0.0015426532488182
2025-07-05 07:30:00,0.0008043302950637
2025-07-05 07:45:00,0.0006862478039512
2025-07-05 08:00:00,0.0008546081623675
2025-07-05 08:15:00,0.0010793557749988
2025-07-05 08:30:00,0.000979026862296
2025-07-05 08:45:00,0.0010326031144402
2025-07-05 09:00:00,0.0014623275201376
2025-07-05 09:15:00,0.0013388036442867
2025-07-05 09:30:00,0.001328012514394
2025-07-05 09:45:00,0.0014187760415076
2025-07-05 10:00:00,0.0009221982307301
2025-07-05 10:15:00,0.0008743483907807
2025-07-05 10:30:00,0.001646899344933
2025-07-05 10:45:00,0.0015529031348415
2025-07-05 11:00:00,0.0018527699108175
2025-07-05 11:15:00,0.0018520429600729
2025-07-05 11:30:00,0.0012285049791127
2025-07-05 11:45:00,0.0014020643533257
2025-07-05 12:00:00,0.000874801200058
2025-07-05 12:15:00,0.0008763313616072
2025-07-05 12:30:00,0.0007442820751384
2025-07-05 12:45:00,0.0002333865922509
2025-07-05 13:00:00,0.0022387066645909
2025-07-05 13:15:00,0.0023246720970514
2025-07-05 13:30:00,0.0024603889590057
2025-07-05 13:45:00,0.0024632857857998
2025-07-05 14:00:00,0.001270223839318
2025-07-05 14:15:00,0.0011617941536194
2025-07-05 14:30:00,0.0008390024990008
2025-07-05 14:45:00,0.0009583477655432
2025-07-05 15:00:00,0.0007868807989154
2025-07-05 15:15:00,0.0013348257005806
2025-07-05 15:30:00,0.0013666300205347
2025-07-05 15:45:00,0.0013081879973693
2025-07-05 16:00:00,0.0015028548296372
2025-07-05 16:15:00,0.0012539825003772
2025-07-05 16:30:00,0.0012410509326646
2025-07-05 16:45:00,0.0012129865983316
2025-07-05 17:00:00,0.0008503463391684
2025-07-05 17:15:00,0.000715643587613
2025-07-05 17:30:00,0.0006849901476708
2025-07-05 17:45:00,0.0007574746970456
2025-07-05 18:00:00,0.0009744246827458
2025-07-05 18:15:00,0.0007827391937124
2025-07-05 18:30:00,0.000809763976952
2025-07-05 18:45:00,0.000777762688131
2025-07-05 19:00:00,0.0004518910290925
2025-07-05 19:15:00,0.0005053121227908
2025-07-05 19:30:00,0.0004608177156543
2025-07-05 19:45:00,0.0004771159970992
2025-07-05 20:00:00,0.0013042060311602
2025-07-05 20:15:00,0.0014095244584756
2025-07-05 20:30:00,0.0014654690775549
2025-07-05 20:45:00,0.0014407907582283
2025-07-05 21:00:00,0.0009451525841135
2025-07-05 21:15:00,0.0010729248292748
2025-07-05 21:30:00,0.0010239149071102
2025-07-05 21:45:00,0.0011427246131729
2025-07-05 22:00:00,0.0012062698661764
2025-07-05 22:15:00,0.0017683227360285
2025-07-05 22:30:00,0.0017479828380583
2025-07-05 22:45:00,0.0017045176624416
2025-07-05 23:00:00,0.002470481825211
2025-07-05 23:15:00,0.0019587618658292
2025-07-05 23:30:00,0.0020665053494474
2025-07-05 23:45:00,0.0022419779216158
2025-07-06 00:00:00,0.0011890754749408
2025-07-06 00:15:00,0.0011681416817584
2025-07-06 00:30:00,0.0009717813019148
2025-07-06 00:45:00,0.0007737888263693
2025-07-06 01:00:00,0.0008952297089949
2025-07-06 01:15:00,0.0009032425505792
2025-07-06 01:30:00,0.0011678233830357
2025-07-06 01:45:00,0.0009872533669174
2025-07-06 02:00:00,0.0008536873702508
2025-07-06 02:15:00,0.0008739897739176
2025-07-06 02:30:00,0.0012535107508596
2025-07-06 02:45:00,0.0017191758176501
2025-07-06 03:00:00,0.0021273824449677
2025-07-06 03:15:00,0.0021971009032734
2025-07-06 03:30:00,0.0018834310804032
2025-07-06 03:45:00,0.001535510701229
2025-07-06 04:00:00,0.0019758088748928
2025-07-06 04:15:00,0.0021271788098586
2025-07-06 04:30:00,0.002423925271284
2025-07-06 04:45:00,0.0030224557338217
2025-07-06 05:00:00,0.0037673924481529
2025-07-06 05:15:00,0.0036529677907069
2025-07-06 05:30:00,0.0040785482361799
2025-07-06 05:45:00,0.0036307300657255
2025-07-06 06:00:00,0.0027335384344341
2025-07-06 06:15:00,0.0030890550622498
2025-07-06 06:30:00,0.0022010116440768
2025-07-06 06:45:00,0.0022010062133882
2025-07-06 07:00:00,0.0015620049621513
2025-07-06 07:15:00,0.0008748411405012
2025-07-06 07:30:00,0.0010478762590563
2025-07-06 07:45:00,0.0012399836754977
2025-07-06 08:00:00,0.001688474232909
2025-07-06 08:15:00,0.0019823120567407
2025-07-06 08:30:00,0.0019912216444345
2025-07-06 08:45:00,0.0018424545401148
2025-07-06 09:00:00,0.0014622736491275
2025-07-06 09:15:00,0.0013093656585721
2025-07-06 09:30:00,0.0014797120380675
2025-07-06 09:45:00,0.0014870796408357
2025-07-06 10:00:00,0.0014800494650131
2025-07-06 10:15:00,0.0010117924042538
2025-07-06 10:30:00,0.0006409596236537
2025-07-06 10:45:00,0.0008467182086858
2025-07-06 11:00:00,0.0007997018223503
2025-07-06 11:15:00,0.0009110724968837
2025-07-06 11:30:00,0.0007624856448273
2025-07-06 11:45:00,0.0005034143276002
2025-07-06 12:00:00,0.0003925535659548
2025-07-06 12:15:00,0.0006952168875352
2025-07-06 12:30:00,0.0006952168875352
2025-07-06 12:45:00,0.0007056404841268
2025-07-06 13:00:00,0.0006893592586238
2025-07-06 13:15:00,0.0006161098134618
2025-07-06 13:30:00,0.0011215002304017
2025-07-06 13:45:00,0.0016225689334041
2025-07-06 14:00:00,0.001837783567285
2025-07-06 14:15:00,0.001773089142378
2025-07-06 14:30:00,0.0015481544734696
2025-07-06 14:45:00,0.0010668771539793
2025-07-06 15:00:00,0.0013949730062106
2025-07-06 15:15:00,0.0017317531952228
2025-07-06 15:30:00,0.0018418441890839
2025-07-06 15:45:00,0.00187746573492
2025-07-06 16:00:00,0.001390072503888
2025-07-06 16:15:00,0.0010414252477
2025-07-06 16:30:00,0.0026769226621388
2025-07-06 16:45:00,0.0031778959647149
2025-07-06 17:00:00,0.003410057260361
2025-07-06 17:15:00,0.0033847076571827
2025-07-06 17:30:00,0.0022075581606061
2025-07-06 17:45:00,0.0013005324726784
2025-07-06 18:00:00,0.0007172242491266
2025-07-06 18:15:00,0.0006964448622973
2025-07-06 18:30:00,0.0006804458141341
2025-07-06 18:45:00,0.0008827290538776
2025-07-06 19:00:00,0.0009291582292028
2025-07-06 19:15:00,0.0015014023031487
2025-07-06 19:30:00,0.0015205350074207
2025-07-06 19:45:00,0.0017996115211991
2025-07-06 20:00:00,0.0017003063116952
2025-07-06 20:15:00,0.0012603827188612
2025-07-06 20:30:00,0.0014508458465939
2025-07-06 20:45:00,0.0012728366950374
2025-07-06 21:00:00,0.0012453533390258
2025-07-06 21:15:00,0.0012214398323731
2025-07-06 21:30:00,0.0010242342257258
2025-07-06 21:45:00,0.0005292534695775
2025-07-06 22:00:00,0.0009981014200065
2025-07-06 22:15:00,0.0013806063498933
2025-07-06 22:30:00,0.0013659999396516
2025-07-06 22:45:00,0.0015062469822561
2025-07-06 23:00:00,0.0016440380890953
2025-07-06 23:15:00,0.0013297387664415
2025-07-06 23:30:00,0.0013171765828915
2025-07-06 23:45:00,0.0011541823617453
2025-07-07 00:00:00,0.0002730142314493
2025-07-07 00:15:00,0.0003977479325061
2025-07-07 00:30:00,0.0014584160428821
2025-07-07 00:45:00,0.0014684309336295
2025-07-07 01:00:00,0.0016509738411073
2025-07-07 01:15:00,0.0023052223928136
2025-07-07 01:30:00,0.001861964083919
2025-07-07 01:45:00,0.0019082295537964
2025-07-07 02:00:00,0.0027762408889128
2025-07-07 02:15:00,0.0022586794499812
2025-07-07 02:30:00,0.002408998048941
2025-07-07 02:45:00,0.0025231843671119
2025-07-07 03:00:00,0.0014005124973264
2025-07-07 03:15:00,0.00155377899518
2025-07-07 03:30:00,0.0012377649788733
2025-07-07 03:45:00,0.0016679003130786
2025-07-07 04:00:00,0.0023473340402147
2025-07-07 04:15:00,0.0022486628386334
2025-07-07 04:30:00,0.0025374247450305
2025-07-07 04:45:00,0.0021564582090141
2025-07-07 05:00:00,0.0018136734335121
2025-07-07 05:15:00,0.001802338169699
2025-07-07 05:30:00,0.0013674858494118
2025-07-07 05:45:00,0.0013022767756362
2025-07-07 06:00:00,0.0004304305220126
2025-07-07 06:15:00,0.0004303710083404
2025-07-07 06:30:00,0.0004261276329814
2025-07-07 06:45:00,0.0004097520188524
2025-07-07 07:00:00,0.0007181520208367
2025-07-07 07:15:00,0.0009001145271336
2025-07-07 07:30:00,0.0010666354550373
2025-07-07 07:45:00,0.0010801907959413
2025-07-07 08:00:00,0.0009154459140376
2025-07-07 08:15:00,0.0008150088831995
2025-07-07 08:30:00,0.0006283239872151
2025-07-07 08:45:00,0.0005675842619082
2025-07-07 09:00:00,0.0015452399336154
2025-07-07 09:15:00,0.0015451205929084
2025-07-07 09:30:00,0.0015755319792916
2025-07-07 09:45:00,0.0015778266647198
2025-07-07 10:00:00,0.0007388021837836
2025-07-07 10:15:00,0.0007088745483417
2025-07-07 10:30:00,0.00059198776277
2025-07-07 10:45:00,0.0006326897825532
2025-07-07 11:00:00,0.0008123110695326
2025-07-07 11:15:00,0.0011697472556286
2025-07-07 11:30:00,0.0011712898756198
2025-07-07 11:45:00,0.0011900274874345
2025-07-07 12:00:00,0.0010404530529216
2025-07-07 12:15:00,0.0006233365834912
2025-07-07 12:30:00,0.0006551649960479
2025-07-07 12:45:00,0.0006212085402369
2025-07-07 13:00:00,0.0003036816519939
